Id,Invoice_Number__c,Paid_Amount__c,Status__c
a0xRg00000IeF4PIAV,INV-TRD2-741,101078.8,Partially Paid
a0xRg00000IeF7dIAF,INV-TRD2-742,,Pending
a0xRg00000IeF9FIAV,INV-TRD2-743,182857.5,Fully Paid
a0xRg00000IeFArIAN,INV-TRD2-744,,Pending
a0xRg00000IeFCTIA3,INV-TRD2-745,,Pending
a0xRg00000IeFE5IAN,INV-TRD2-746,107190.6,Fully Paid
a0xRg00000IeFFhIAN,INV-TRD2-747,,Pending
a0xRg00000IeFHJIA3,INV-TRD2-748,99800,Fully Paid
a0xRg00000IeFIvIAN,INV-TRD2-749,97773,Fully Paid
a0xRg00000IeFKXIA3,INV-TRD2-750,94775.8,Fully Paid
a0xRg00000IelM2IAJ,INV-TRD2-752,,Pending
a0xRg00000IenSfIAJ,INV-TRD2-751,86112.5,Fully Paid
a0xRg00000IeniqIAB,INV-GFF-228,,Pending
a0xRg00000IeoN7IAJ,INV-TRD2-753,19744.88,Fully Paid
a0xRg00000Iep6HIAR,INV-TRD2-754,1907953.68,Fully Paid
a0xRg00000IeqjuIAB,INV-GFF-229,,Pending
a0xRg00000Ier1dIAB,INV-GFF-225,739273.66,Partially Paid
a0xRg00000Ier85IAB,INV-GFF-226,,Pending
a0xRg00000Ier9hIAB,INV-GFF-227,130500,Fully Paid
a0xRg00000IerknIAB,INV-GFF-230,151670,Partially Paid
a0xRg00000IeswzIAB,INV-TRD2-755,36000,Partially Paid
a0xRg00000IghpNIAR,INV-TRD2-756,198909.4,Fully Paid
a0xRg00000Igjb4IAB,INV-GFF-232,135970,Partially Paid
a0xRg00000IgjzFIAR,INV-TRD2-757,22210,Fully Paid
a0xRg00000Igl6bIAB,INV-GFF-231,153100,Fully Paid
a0xRg00000IihjdIAB,INV-TRD-1600,39515.52,Fully Paid
a0xRg00000IkOzRIAV,INV-TRD2-758,86112.5,Fully Paid
a0xRg00000IkQpxIAF,INV-TRD2-759,218590.85,Partially Paid
a0xRg00000IkSa1IAF,INV-TRD2-760,22023,Fully Paid
a0xRg00000ImCqvIAF,INV-TRD2-761,92578.2,Fully Paid
a0xRg00000ImCu9IAF,INV-TRD2-762,89557,Fully Paid
a0xRg00000ImCvlIAF,INV-TRD2-763,88478,Fully Paid
a0xRg00000ImEUYIA3,INV-TRD2-764,184694.53,Partially Paid
a0xRg00000ImG1hIAF,INV-TRD2-765,218590.85,Partially Paid
a0xRg00000ImGOIIA3,INV-TRD2-766,99175.2,Fully Paid
a0xRg00000ImGuXIAV,INV-TRD2-767,87760,Partially Paid
a0xRg00000InoPVIAZ,INV-TRD2-768,92130,Fully Paid
a0xRg00000InoR7IAJ,INV-TRD2-769,108911,Fully Paid
a0xRg00000IoOG5IAN,INV-TR2-Office-23,209708.31,Fully Paid
a0xRg00000IoOMXIA3,INV-TR2-Office-24,376452.93,Fully Paid
a0xRg00000IoRXJIA3,INV-TRD-1601,32428.31,Fully Paid
a0xRg00000IqFAHIA3,INV-TRD-1602,,Partially Paid
a0xRg00000IsM4UIAV,INV-GFF-233,162200,Fully Paid
a0xRg00000IsNbaIAF,INV-TRD-1603,13906.18,Partially Paid
a0xRg00000IsNjdIAF,INV-TRD2-770,338184.8,Fully Paid
a0xRg00000Iu8YPIAZ,INV-TRD2-771,101860,Partially Paid
a0xRg00000IuAQYIA3,INV-GFF-234,255800,Fully Paid
a0xRg00000IuDcvIAF,INV-TRD-1604,14901,Partially Paid
a0xRg00000IvoLtIAJ,INV-TRD2-772,108732,Fully Paid
a0xRg00000Ivq5xIAB,INV-TRD2-773,83323.8,Fully Paid
a0xRg00000Ivq7ZIAR,INV-TRD2-774,83323.8,Fully Paid
a0xRg00000IvqAnIAJ,INV-TRD2-775,41340.68,Partially Paid
a0xRg00000Ivse1IAB,INV-TRD-1605,13653.99,Fully Paid
a0xRg00000IvtF7IAJ,INV-TRD-1606,29262,Partially Paid
a0xRg00000IxO2LIAV,INV-TRD2-776,87408.3,Fully Paid
a0xRg00000IxO3xIAF,INV-TRD2-777,87408.3,Fully Paid
a0xRg00000IxmELIAZ,INV-TRD2-778,102650.3,Fully Paid
a0xRg00000IxqTFIAZ,INV-GFF-235,154700,Fully Paid
a0xRg00000IxqbJIAR,INV-GFF-236,154700,Fully Paid
a0xRg00000IxsgLIAR,INV-GFF-237,3250,Fully Paid
a0xRg00000Ixt2vIAB,INV-GFF-238,154400,Fully Paid
a0xRg00000IxtVxIAJ,INV-GFF-239,154400,Fully Paid
a0xRg00000IxtnhIAB,INV-GFF-240,3250,Fully Paid
a0xRg00000IzdA9IAJ,INV-TRD2-779,204555,Fully Paid
a0xRg00000J1SfGIAV,INV-TRD-1608,14701.38,Fully Paid
a0xRg00000J1TQ1IAN,INV-TRD-1607,,Pending
a0xRg00000J4lILIAZ,INV-TRD-1609,13906.18,Partially Paid
a0xRg00000J4lJxIAJ,INV-TRD-1610,14261,Partially Paid
a0xRg00000J4lLZIAZ,INV-GFF-241,3250,Fully Paid
a0xRg00000J4r4PIAR,INV-GFF-242,,Pending
a0xRg00000J4r61IAB,INV-GFF-243,,Pending
a0xRg00000J4rfVIAR,INV-GFF-244,,Pending
a0xRg00000J4s8XIAR,INV-GFF-245,,Pending
a0xRg00000J4sA9IAJ,INV-GFF-246,,Pending
a0xRg00000J4sIDIAZ,INV-GFF-247,,Pending
a0xRg00000J4sLRIAZ,INV-GFF-248,,Pending
a0xRg00000J6PjxIAF,INV-TRD2-780,84995,Fully Paid
a0xRg00000J6PqPIAV,INV-TRD2-781,,Pending
a0xRg00000J6PvFIAV,INV-TRD2-782,,Pending
a0xRg00000J6vrvIAB,INV-TRD2-785,339277.5,Fully Paid
a0xRg00000J6wG6IAJ,INV-TRD2-784,83970,Fully Paid
a0xRg00000J6wHhIAJ,INV-TRD2-783,,Pending
a0xRg00000J6xLpIAJ,INV-TRD2-786,,Pending
a0xRg00000J6xNRIAZ,INV-TRD2-787,,Pending
a0xRg00000J6z2fIAB,INV-TRD2-788,81021.2,Fully Paid
a0xRg00000J6z97IAB,INV-TRD2-789,81021.2,Fully Paid
a0xRg00000J6zKPIAZ,INV-TRD2-790,82558.6,Fully Paid
a0xRg00000J6zXJIAZ,INV-TRD2-791,202818.2,Partially Paid
a0xRg00000J6zibIAB,INV-TRD2-792,103656,Fully Paid
a0xRg00000J8mXZIAZ,INV-TRD2-793,82953.6,Partially Paid
a0xRg00000J8mZBIAZ,INV-TRD2-794,92421,Fully Paid
a0xRg00000J8manIAB,INV-TRD2-795,179374.5,Fully Paid
a0xRg00000J8mcPIAR,INV-TRD2-796,,Pending
a0xRg00000J8nrpIAB,INV-TRD2-797,5850.48,Partially Paid
a0xRg00000J8o1VIAR,INV-TRD2-798,106675.8,Fully Paid
a0xRg00000J8o4jIAB,INV-TRD2-799,91279.3,Fully Paid
a0xRg00000J8oMTIAZ,INV-TRD2-800,36228.7,Partially Paid
a0xRg00000J8oXlIAJ,INV-TRD2-801,,Pending
a0xRg00000J8omHIAR,INV-TRD2-802,,Pending
a0xRg00000JAfbdIAD,INV-TR2-Office-25,286738,Partially Paid
a0xRg00000JAiKzIAL,INV-TRD2-803,356.7,Partially Paid
a0xRg00000JAisrIAD,INV-TRD2-804,85787.1,Fully Paid
a0xRg00000JAiw5IAD,INV-TRD2-805,109500,Partially Paid
a0xRg00000JAiw6IAD,INV-TRD2-809,,Pending
a0xRg00000JAixhIAD,INV-TRD2-806,,Pending
a0xRg00000JAixiIAD,INV-TRD2-811,94775.8,Fully Paid
a0xRg00000JAizJIAT,INV-TRD2-807,,Pending
a0xRg00000JAj0vIAD,INV-TRD2-808,,Pending
a0xRg00000JAj2XIAT,INV-TRD2-810,97773,Fully Paid
a0xRg00000JAj49IAD,INV-TRD2-812,,Pending
a0xRg00000JAj5lIAD,INV-TRD2-813,19744.88,Fully Paid
a0xRg00000JAj8zIAD,INV-TRD2-814,19744.88,Fully Paid
a0xRg00000JGAbZIAX,INV-TRD2-815,98858.5,Fully Paid
a0xRg00000JGEIbIAP,INV-TRD-1611,12965,Partially Paid
a0xRg00000JI5fpIAD,INV-TRD-1612,33552,Partially Paid
a0xRg00000JJmijIAD,INV-TR2-Office-26,376452.93,Fully Paid
a0xRg00000JJmnZIAT,INV-TR2-Office-27,209708.31,Fully Paid
a0xRg00000JK3lCIAT,INV-MIRA-VERDE-1,32903.65,Fully Paid
a0xRg00000JLWl7IAH,INV-TRD2-816,346346,Fully Paid
a0xRg00000JLY5NIAX,INV-TRD2-817,92140.4,Fully Paid
a0xRg00000JLYDRIA5,INV-MIRA-VERDE-2,5896.35,Partially Paid
a0xRg00000JNBcXIAX,INV-TRD2-818,116194.4,Fully Paid
a0xRg00000JOkUzIAL,INV-TRD-1613,3442227,Fully Paid
a0xRg00000JOkYDIA1,INV-TRD-1614,1158875,Fully Paid
a0xRg00000JOkd3IAD,INV-TRD-1615,3298234,Fully Paid
a0xRg00000JOkefIAD,INV-TRD-1616,1285000,Fully Paid
a0xRg00000JOkgHIAT,INV-TRD2-819,85000,Fully Paid
a0xRg00000JOkjVIAT,INV-TRD2-820,84995,Fully Paid
a0xRg00000JOkmjIAD,INV-TRD2-821,85400,Fully Paid
a0xRg00000JOkunIAD,INV-TRD2-822,81647.23,Partially Paid
a0xRg00000JOldxIAD,INV-TRD-1617,994347,Fully Paid
a0xRg00000JOlfZIAT,INV-TRD-1618,955857,Fully Paid
a0xRg00000JOlkPIAT,INV-TRD-1619,953879,Fully Paid
a0xRg00000JOlm1IAD,INV-TRD-1620,1165295,Fully Paid
a0xRg00000JOlndIAD,INV-TRD-1621,3566057,Fully Paid
a0xRg00000JOlyvIAD,INV-TRD-1622,2738175,Fully Paid
a0xRg00000JOm3lIAD,INV-TRD-1623,1491607,Fully Paid
a0xRg00000JOmBpIAL,INV-TRD-1624,914408,Fully Paid
a0xRg00000JPFovIAH,INV-TRD2-823,,Pending
a0xRg00000JPIYHIA5,INV-TRD-1625,1045925,Fully Paid
a0xRg00000JPIZtIAP,INV-TRD-1626,1427598,Fully Paid
a0xRg00000JPIbVIAX,INV-TRD2-824,110400,Fully Paid
a0xRg00000JPId7IAH,INV-TRD2-825,109800,Partially Paid
a0xRg00000JPIhxIAH,INV-TRD2-826,167700,Fully Paid
a0xRg00000JPIlBIAX,INV-TRD2-827,,Pending
a0xRg00000JPImnIAH,INV-TRD2-828,,Pending
a0xRg00000JPIoPIAX,INV-TRD2-829,38000,Partially Paid
a0xRg00000JPIq1IAH,INV-TRD2-830,,Pending
a0xRg00000JPItFIAX,INV-TRD2-831,,Pending
a0xRg00000JPIzhIAH,INV-TRD2-832,99234,Fully Paid
a0xRg00000JPKWrIAP,INV-GFF-249,283600,Fully Paid
a0xRg00000JPLuLIAX,INV-POST-8,489000,Fully Paid
a0xRg00000JPMqPIAX,INV-TRD2-833,,Pending
a0xRg00000JPNg1IAH,INV-TRD2-834,,Pending
a0xRg00000JPO95IAH,INV-TRD2-835,81391.9,Fully Paid
a0xRg00000JPQPOIA5,INV-TRD2-836,155624.5,Fully Paid
a0xRg00000JRAhtIAH,INV-TRD-1627,33712.6,Fully Paid
a0xRg00000JRMBBIA5,INV-TRD2-837,,Pending
a0xRg00000JRMcbIAH,INV-TRD2-838,80394.11,Partially Paid
a0xRg00000JRMmHIAX,INV-TRD2-839,,Pending
a0xRg00000JRNGvIAP,INV-TRD2-840,14121,Partially Paid
a0xRg00000JRNaHIAX,INV-TRD2-841,342603.8,Fully Paid
a0xRg00000JROo6IAH,INV-TRD2-842,91688,Fully Paid
a0xRg00000JSsp4IAD,INV-TRD2-845,179374.5,Fully Paid
a0xRg00000JSu4LIAT,INV-TRD2-843,355908.8,Fully Paid
a0xRg00000JSu7ZIAT,INV-TRD2-844,94400,Fully Paid
a0xRg00000JSvBhIAL,INV-TRD2-846,206787,Fully Paid
a0xRg00000JSwsZIAT,INV-TRD2-855,110988.9,Fully Paid
a0xRg00000JSyHdIAL,INV-TRD2-847,,Pending
a0xRg00000JSzATIA1,INV-TRD2-848,,Pending
a0xRg00000JSzDhIAL,INV-TRD2-849,,Pending
a0xRg00000JSzX3IAL,INV-TRD2-850,,Pending
a0xRg00000JSzdVIAT,INV-TRD2-851,112996.6,Fully Paid
a0xRg00000JSztdIAD,INV-TRD2-852,9256.6,Partially Paid
a0xRg00000JT0phIAD,INV-TRD2-853,,Pending
a0xRg00000JT0w9IAD,INV-TRD2-854,99322,Fully Paid
a0xRg00000JUts9IAD,INV-TRD-1628,32428.31,Fully Paid
a0xRg00000JWExwIAH,INV-TRD2-859,95235,Fully Paid
a0xRg00000JWGLFIA5,INV-TRD2-856,176479.5,Fully Paid
a0xRg00000JWGMrIAP,INV-TRD2-857,101010,Partially Paid
a0xRg00000JWGczIAH,INV-TRD2-858,97770,Fully Paid
a0xRg00000JWGgDIAX,INV-TRD2-860,90940,Fully Paid
a0xRg00000JWGjRIAX,INV-TRD2-861,,Pending
a0xRg00000JWGmfIAH,INV-TRD2-862,,Pending
a0xRg00000JWGoHIAX,INV-TRD2-863,92020,Fully Paid
a0xRg00000JWGptIAH,INV-TRD2-864,95360,Fully Paid
a0xRg00000JWGrVIAX,INV-TRD2-865,,Pending
a0xRg00000JWGt7IAH,INV-TRD2-866,,Pending
a0xRg00000JWGujIAH,INV-TRD2-867,,Pending
a0xRg00000JWH2nIAH,INV-TRD2-868,47903.05,Partially Paid
a0xRg00000JWH7dIAH,INV-TRD2-869,,Pending
a0xRg00000JWHCTIA5,INV-TRD2-870,,Pending
a0xRg00000JWHFhIAP,INV-TRD2-871,89907.8,Fully Paid
a0xRg00000JWHZ3IAP,INV-TRD2-872,94775.4,Partially Paid
a0xRg00000JWHh7IAH,INV-TRD2-873,,Pending
a0xRg00000JWHu1IAH,INV-TRD2-874,19744.88,Fully Paid
a0xRg00000JWI5JIAX,INV-TRD2-875,,Pending
a0xRg00000JXksLIAT,INV-TRD-1629,14701.38,Fully Paid
a0xRg00000JZUEnIAP,INV-TRD2-876,323.6,Partially Paid
a0xRg00000JbEKPIA3,INV-TRD2-877,60431.79,Partially Paid
a0xRg00000JbFd3IAF,INV-TRD-1630,13653.99,Fully Paid
a0xRg00000JbGcLIAV,INV-GFF-250,155900,Fully Paid
a0xRg00000JcrzdIAB,INV-TRD2-878,2114392.2,Fully Paid
a0xRg00000JdCRPIA3,INV-TRD-1631,25000,Cancelled
a0xRg00000JecoPIAR,INV-TRD-1632,14901,Partially Paid
a0xRg00000JgecQIAR,INV-TRD2-879,6151.5,Partially Paid
a0xRg00000JiXDRIA3,INV-TRD2-880,106600,Fully Paid
a0xRg00000JlxZZIAZ,INV-TRD2-881,181279.4,Fully Paid
a0xRg00000JpA7FIAV,INV-TRD-1633,13906.18,Partially Paid
a0xRg00000JrFHJIA3,INV-TRD-1634,12965,Partially Paid
a0xRg00000JrGQPIA3,INV-TRD-1635,33712.6,Fully Paid
a0xRg00000JrJb3IAF,INV-TRD2-882,55000,Partially Paid
a0xRg00000Jua7VIAR,INV-TRD-1636,33552,Partially Paid
a0xRg00000JxaEDIAZ,INV-TRD2-883,98858.5,Fully Paid
a0xRg00000Jy0dOIAR,INV-TRD-1637,3460365.84,Fully Paid
a0xRg00000JzlYXIAZ,INV-TRD2-884,198909.4,Fully Paid
a0xRg00000K010bIAB,INV-GFF-251,131400,Fully Paid
a0xRg00000K01S1IAJ,INV-GFF-252,265200,Fully Paid
a0xRg00000K1aHGIAZ,INV-GFF-253,272500,Fully Paid
a0xRg00000K3cLNIAZ,INV-GFF-254,237600,Fully Paid
a0xRg00000K3cZtIAJ,INV-GFF-255,134000,Fully Paid
a0xRg00000K3gtdIAB,INV-TRD2-885,218590.85,Partially Paid
a0xRg00000K3k61IAB,INV-GFF-256,150100,Fully Paid
a0xRg00000K60OPIAZ,INV-GFF-257,,Pending
a0xRg00000K644hIAB,INV-GFF-258,270500,Fully Paid
a0xRg00000K9tD3IAJ,INV-TRD-1638,32428.31,Fully Paid
a0xRg00000K9txpIAB,INV-GFF-259,70800,Partially Paid
a0xRg00000KCFEHIA5,INV-TRD-1639,28522,Partially Paid
a0xRg00000KET54IAH,INV-TRD-1640,42146.48,Partially Paid
a0xRg00000KGhqHIAT,INV-TRD-1641,1490710,Fully Paid
a0xRg00000KGldlIAD,INV-TRD-1642,122406.8,Fully Paid
a0xRg00000KGrssIAD,INV-GFF-260,132000,Fully Paid
a0xRg00000KGs90IAD,INV-GFF-261,350,Partially Paid
a0xRg00000KIyNPIA1,INV-TRD2-887,1541.84,Partially Paid
a0xRg00000KJ1g1IAD,INV-TRD2-886,81391.9,Fully Paid
a0xRg00000KJ9CBIA1,INV-GFF-262,140100,Fully Paid
a0xRg00000KJ9nFIAT,INV-TRD2-888,111301.5,Fully Paid
a0xRg00000KL04kIAD,INV-GFF-263,50000,Partially Paid
a0xRg00000KL1ATIA1,INV-BTL-136,18054204,Fully Paid
a0xRg00000KL1tdIAD,INV-TRD-1643,1797619.5,Partially Paid
a0xRg00000KL5E6IAL,INV-TRD2-889,,Pending
a0xRg00000KL6baIAD,INV-TRD-1644,5104.86,Partially Paid
a0xRg00000KL79RIAT,INV-TRD-1645,12965,Partially Paid
a0xRg00000KL7uDIAT,INV-TRD2-890,81815.5,Fully Paid
a0xRg00000KMkK1IAL,INV-TRD-1646,14701.38,Fully Paid
a0xRg00000KMnrNIAT,INV-TRD-1647,13653.99,Fully Paid
a0xRg00000KMuw6IAD,INV-GFF-265,92160,Fully Paid
a0xRg00000KMv49IAD,INV-TRD2-891,256600,Partially Paid
a0xRg00000KMxynIAD,INV-GFF-264,76740,Fully Paid
a0xRg00000KMyTRIA1,INV-GFF-266,82140,Fully Paid
a0xRg00000KOxWUIA1,INV-GFF-299,86640,Fully Paid
a0xRg00000KOyVlIAL,INV-TRD2-892,,Pending
a0xRg00000KP06cIAD,INV-GFF-288,80760,Fully Paid
a0xRg00000KP06dIAD,INV-GFF-297,170160,Fully Paid
a0xRg00000KP0XsIAL,INV-GFF-287,87240,Fully Paid
a0xRg00000KP1YaIAL,INV-GFF-286,91860,Fully Paid
a0xRg00000KP1YbIAL,INV-GFF-290,159120,Fully Paid
a0xRg00000KP1qKIAT,INV-GFF-282,86400,Fully Paid
a0xRg00000KP27yIAD,INV-GFF-281,91020,Fully Paid
a0xRg00000KP2O6IAL,INV-GFF-294,97320,Fully Paid
a0xRg00000KP2uMIAT,INV-GFF-275,163500,Fully Paid
a0xRg00000KP32PIAT,INV-GFF-267,80400,Fully Paid
a0xRg00000KP35dIAD,INV-GFF-268,78840,Fully Paid
a0xRg00000KP35eIAD,INV-GFF-272,81060,Fully Paid
a0xRg00000KP3ATIA1,INV-GFF-269,142560,Fully Paid
a0xRg00000KP3C5IAL,INV-GFF-270,88260,Fully Paid
a0xRg00000KP3FJIA1,INV-GFF-271,78300,Fully Paid
a0xRg00000KP3IXIA1,INV-GFF-273,79680,Fully Paid
a0xRg00000KP3LlIAL,INV-GFF-274,83820,Fully Paid
a0xRg00000KP3YgIAL,INV-GFF-276,174900,Fully Paid
a0xRg00000KP3nBIAT,INV-GFF-277,90060,Fully Paid
a0xRg00000KP3s1IAD,INV-GFF-278,85500,Fully Paid
a0xRg00000KP489IAD,INV-GFF-279,80400,Fully Paid
a0xRg00000KP4BNIA1,INV-GFF-280,165120,Fully Paid
a0xRg00000KP4CzIAL,INV-GFF-283,82740,Fully Paid
a0xRg00000KP4EbIAL,INV-GFF-284,81300,Fully Paid
a0xRg00000KP4HpIAL,INV-GFF-285,166800,Fully Paid
a0xRg00000KP4MfIAL,INV-GFF-289,80340,Fully Paid
a0xRg00000KP4RVIA1,INV-GFF-291,92820,Fully Paid
a0xRg00000KP4UjIAL,INV-GFF-292,92640,Fully Paid
a0xRg00000KP4XxIAL,INV-GFF-293,81600,Fully Paid
a0xRg00000KP4ZZIA1,INV-GFF-295,84480,Fully Paid
a0xRg00000KP4cnIAD,INV-GFF-296,162300,Fully Paid
a0xRg00000KP4jFIAT,INV-GFF-298,93540,Fully Paid
a0xRg00000KP7HJIA1,INV-GFF-300,175320,Fully Paid
a0xRg00000KP7IwIAL,INV-BTL-142,1454250,Fully Paid
a0xRg00000KP7KXIA1,INV-GFF-301,96600,Fully Paid
a0xRg00000KP7KYIA1,INV-GFF-308,81516,Fully Paid
a0xRg00000KP7SbIAL,INV-GFF-302,95400,Fully Paid
a0xRg00000KP7XRIA1,INV-TRD-1648,14901,Partially Paid
a0xRg00000KP7afIAD,INV-GFF-303,79200,Fully Paid
a0xRg00000KP7cHIAT,INV-GFF-304,78000,Fully Paid
a0xRg00000KP7dtIAD,INV-GFF-305,99540,Fully Paid
a0xRg00000KP7h7IAD,INV-GFF-306,96480,Fully Paid
a0xRg00000KPBeHIAX,INV-GFF-307,101592,Fully Paid
a0xRg00000KPBj7IAH,INV-GFF-309,83640,Fully Paid
a0xRg00000KPC2TIAX,INV-GFF-310,83280,Fully Paid
a0xRg00000KPCAXIA5,INV-GFF-311,84060,Fully Paid
a0xRg00000KPCFNIA5,INV-GFF-312,79620,Fully Paid
a0xRg00000KPCFOIA5,INV-BTL-140,1585150,Fully Paid
a0xRg00000KPCyXIAX,INV-GFF-313,92400,Fully Paid
a0xRg00000KPD8DIAX,INV-BTL-137,1620150,Fully Paid
a0xRg00000KPDL7IAP,INV-BTL-138,1716050,Fully Paid
a0xRg00000KPDbFIAX,INV-BTL-139,1692250,Fully Paid
a0xRg00000KPDjJIAX,INV-BTL-141,1869200,Fully Paid
a0xRg00000KPDxpIAH,INV-BTL-143,1536150,Fully Paid
a0xRg00000KPE5tIAH,INV-BTL-144,3181850,Fully Paid
a0xRg00000KPF6nIAH,INV-BTL-145,1536150,Fully Paid
a0xRg00000KPFErIAP,INV-GFF-314,128750,Partially Paid
a0xRg00000KPFGTIA5,INV-BTL-146,1455650,Fully Paid
a0xRg00000KPFRlIAP,INV-BTL-147,1898000,Fully Paid
a0xRg00000KPFbRIAX,INV-BTL-148,3437000,Fully Paid
a0xRg00000KPKfyIAH,INV-GFF-315,139300,Fully Paid
a0xRg00000KPNcDIAX,INV-GFF-316,,Pending
a0xRg00000KPOQEIA5,INV-GFF-317,145100,Fully Paid
a0xRg00000KPObVIAX,INV-GFF-318,,Pending
a0xRg00000KRDSJIA5,INV-BTL-152,1809850,Fully Paid
a0xRg00000KRFCMIA5,INV-BTL-159,1740550,Fully Paid
a0xRg00000KRH4fIAH,INV-BTL-150,2985850,Fully Paid
a0xRg00000KRIDTIA5,INV-BTL-149,1464050,Fully Paid
a0xRg00000KRIuzIAH,INV-BTL-151,1908340,Fully Paid
a0xRg00000KRJ33IAH,INV-BTL-153,1634063.2,Fully Paid
a0xRg00000KRJ7tIAH,INV-BTL-154,1742300,Fully Paid
a0xRg00000KRJB7IAP,INV-BTL-155,1901515,Fully Paid
a0xRg00000KRJHZIA5,INV-BTL-156,3034150,Fully Paid
a0xRg00000KRJJBIA5,INV-BTL-157,1601250,Fully Paid
a0xRg00000KRJKnIAP,INV-BTL-158,3375400,Fully Paid
a0xRg00000KRJMPIA5,INV-BTL-160,3429300,Fully Paid
a0xRg00000KRJxVIAX,INV-TRD2-893,116930,Fully Paid
a0xRg00000KRKLiIAP,INV-TRD2-899,52084.38,Fully Paid
a0xRg00000KRLmPIAX,INV-TRD2-894,53410.5,Fully Paid
a0xRg00000KRLpdIAH,INV-TRD2-895,51045,Fully Paid
a0xRg00000KRLsrIAH,INV-TRD2-896,52890,Fully Paid
a0xRg00000KRLw5IAH,INV-TRD2-897,53820,Fully Paid
a0xRg00000KRM0vIAH,INV-TRD2-898,47659.5,Fully Paid
a0xRg00000KRPObIAP,INV-TRD2-901,49535.16,Fully Paid
a0xRg00000KRPTRIA5,INV-TRD2-902,50042.46,Fully Paid
a0xRg00000KRSsjIAH,INV-TRD2-903,133957.34,Fully Paid
a0xRg00000KRSvxIAH,INV-TRD2-904,60149.22,Fully Paid
a0xRg00000KRT0nIAH,INV-TRD2-905,54108.18,Fully Paid
a0xRg00000KRgyvIAD,INV-TRD-1649,13906.18,Partially Paid
a0xRg00000KTQjaIAH,INV-TRD-1650,33712.6,Fully Paid
a0xRg00000KTuPtIAL,INV-GFF-319,139700,Fully Paid
a0xRg00000KViKbIAL,INV-GFF-320,136000,Fully Paid
a0xRg00000KVmrGIAT,INV-TRD2-907,117323.6,Fully Paid
a0xRg00000KVq21IAD,INV-TRD2-906,50079.44,Fully Paid
a0xRg00000KZiSUIA1,INV-GFF-321,157500,Partially Paid
a0xRg00000KZkhBIAT,INV-TRD2-908,59472,Fully Paid
a0xRg00000KZlOkIAL,INV-TR2-Office-28,909845.37,Fully Paid
a0xRg00000Kc0hpIAB,INV-GFF-322,157500,Partially Paid
a0xRg00000Kc1PNIAZ,INV-TRD2-909,114384.01,Fully Paid
a0xRg00000KeArZIAV,INV-BTL-161,1855140,Fully Paid
a0xRg00000KeB1FIAV,INV-BTL-162,3545110.8,Fully Paid
a0xRg00000Kitq6IAB,INV-JRD-T1-1,37242.34,Partially Paid
a0xRg00000Kiy6eIAB,INV-JRD-T1-4,211733.2,Partially Paid
a0xRg00000Kiz2fIAB,INV-TRD2-910,117323.6,Fully Paid
a0xRg00000Kj229IAB,INV-TRD2-911,349210,Fully Paid
a0xRg00000Kj5xhIAB,INV-JRD-T1-2,106300,Fully Paid
a0xRg00000Kj95HIAR,INV-TR2-Office-29,143369.1,Fully Paid
a0xRg00000Kj9A5IAJ,INV-JRD-T1-3,45670,Fully Paid
a0xRg00000KjAm5IAF,INV-JRD-T1-5,40474.8,Fully Paid
a0xRg00000KjEBOIA3,INV-JRD-T1-9,222750,Fully Paid
a0xRg00000KjEg1IAF,INV-GFF-323,466956,Fully Paid
a0xRg00000KjFYrIAN,INV-JRD-T1-6,106300,Fully Paid
a0xRg00000KjIDOIA3,INV-JRD-T1-7,96138,Fully Paid
a0xRg00000KjIenIAF,INV-JRD-T1-8,41605.2,Fully Paid
a0xRg00000KjODyIAN,INV-JRD-T1-15,42663.6,Fully Paid
a0xRg00000KjOInIAN,INV-JRD-T1-10,95746,Fully Paid
a0xRg00000KjOQrIAN,INV-JRD-T1-11,41448.4,Fully Paid
a0xRg00000KjPQ9IAN,INV-JRD-T1-12,92120,Fully Paid
a0xRg00000KjPYDIA3,INV-JRD-T1-13,39998,Fully Paid
a0xRg00000KjQ1FIAV,INV-JRD-T1-14,98784.4,Fully Paid
a0xRg00000Kl0nRIAR,INV-TRD2-912,1466876.25,Fully Paid
a0xRg00000Kl0sHIAR,INV-TRD2-913,,Pending
a0xRg00000Kl4r3IAB,INV-TRD-1651,33552,Partially Paid
a0xRg00000Kl5gfIAB,INV-JRD-T1-16,100700,Fully Paid
a0xRg00000Kmu7dIAB,INV-JRD-T1-17,94000,Fully Paid
a0xRg00000KmxNFIAZ,INV-TR2-Office-30,176979.29,Fully Paid
a0xRg00000KmxezIAB,INV-JRD-T1-18,40750,Fully Paid
a0xRg00000KmzfBIAR,INV-JRD-T1-19,106010.8,Fully Paid
a0xRg00000KwvZzIAJ,INV-JRD-T1-20,,Pending
a0xRg00000Kx1m9IAB,INV-GFF-324,136900,Fully Paid
a0xRg00000Kx1z4IAB,INV-GFF-325,129649.56,Partially Paid
a0xRg00000Kx2rtIAB,INV-GFF-326,135500,Fully Paid
a0xRg00000Kx4SHIAZ,INV-TRD-1652,13457.9,Partially Paid
a0xRg00000KzCqgIAF,INV-JRD-T1-27,,Cancelled
a0xRg00000KzG7ZIAV,INV-JRD-T1-21,96138,Fully Paid
a0xRg00000KzGE1IAN,INV-JRD-T1-22,95746,Fully Paid
a0xRg00000KzGM5IAN,INV-JRD-T1-23,92120,Fully Paid
a0xRg00000KzGfRIAV,INV-JRD-T1-24,37000,Partially Paid
